NM_MUNICIPIO;NR_ZONA;CD_CARGO;NM_CANDIDATO;NM_URNA_CANDIDATO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;QT_VOTOS_NOMINAIS
BOA VISTA;1;13;JÚLIO CÉZAR MEDEIROS LIMA;JÚLIO CÉZAR MEDEIROS;15;MDB;Movimento Democrático Brasileiro;1762
BOA VISTA;5;13;ADERVAL DA ROCHA FERREIRA FILHO;VAVÁ DO THIANGUÁ;15;MDB;Movimento Democrático Brasileiro;1108
BOA VISTA;1;13;ADERVAL DA ROCHA FERREIRA FILHO;VAVÁ DO THIANGUÁ;15;MDB;Movimento Democrático Brasileiro;1373
BOA VISTA;5;13;BRUNO PEREZ DE SALES;BRUNO PEREZ;15;MDB;Movimento Democrático Brasileiro;944
BOA VISTA;1;13;BRUNO PEREZ DE SALES;BRUNO PEREZ;15;MDB;Movimento Democrático Brasileiro;1665
BONFIM;5;13;FRANCISCO DAS CHAGAS PEIXOTO NETO;CHICO DO CEM;70;AVANTE;AVANTE;549
BOA VISTA;5;13;ROBERTO CONCEIÇÃO DOS SANTOS FRANCO;ROBERTO FRANCO;27;DC;Democracia Cristã;2242
BOA VISTA;1;13;ROBERTO CONCEIÇÃO DOS SANTOS FRANCO;ROBERTO FRANCO;27;DC;Democracia Cristã;1801
BOA VISTA;1;13;ADNAN WADSON DE LIMA;ADNAN LIMA;27;DC;Democracia Cristã;1170
BOA VISTA;5;13;ADNAN WADSON DE LIMA;ADNAN LIMA;27;DC;Democracia Cristã;1517
AMAJARI;7;13;RODRIGO LIMA DA SILVA;RODRIGO ALVORADA;11;PP;PROGRESSISTAS;346
AMAJARI;7;13;DAVID SOARES DE SOUZA;IRMÃO DAVI;11;PP;PROGRESSISTAS;295
AMAJARI;7;13;ELIO SOUSA DA SILVA;ÉLIO DO SÃO PEDRO;11;PP;PROGRESSISTAS;451
BOA VISTA;5;13;LEONICE PEREIRA DE SOUZA NEVES;MISSIONÁRIA LEONICE;30;NOVO;Partido Novo;53
BOA VISTA;1;13;DORACY LEILA RIBEIRO DA SILVA;LEILA BICICLETA;30;NOVO;Partido Novo;72
BOA VISTA;5;13;DORACY LEILA RIBEIRO DA SILVA;LEILA BICICLETA;30;NOVO;Partido Novo;16
BOA VISTA;5;13;SIMONE VIEIRA VAZ;ENG SIMONE VAZ;30;NOVO;Partido Novo;48
BOA VISTA;1;13;SIMONE VIEIRA VAZ;ENG SIMONE VAZ;30;NOVO;Partido Novo;51
BOA VISTA;5;13;DENYSE DOS SANTOS LOPES;DENYSE SANTOS;30;NOVO;Partido Novo;14
BOA VISTA;1;13;DENYSE DOS SANTOS LOPES;DENYSE SANTOS;30;NOVO;Partido Novo;42
BOA VISTA;1;13;SULIELMA SILVA PEREIRA BARROS;SULIELMA BARROS;30;NOVO;Partido Novo;515
BOA VISTA;5;13;SULIELMA SILVA PEREIRA BARROS;SULIELMA BARROS;30;NOVO;Partido Novo;190
BOA VISTA;5;13;JOSE WILSON OLIVEIRA SOUSA;SAMARITANO;30;NOVO;Partido Novo;529
BOA VISTA;1;13;JOSE WILSON OLIVEIRA SOUSA;SAMARITANO;30;NOVO;Partido Novo;318
BOA VISTA;1;13;JOSÉ LAURINDO DE SOUSA FILHO;LAURINDO FILHO;30;NOVO;Partido Novo;41
BOA VISTA;5;13;JOSÉ LAURINDO DE SOUSA FILHO;LAURINDO FILHO;30;NOVO;Partido Novo;32
BOA VISTA;1;13;EDEILSOM BISPO FEITOSA;BISPO JUNIOR;30;NOVO;Partido Novo;47
BOA VISTA;5;13;EDEILSOM BISPO FEITOSA;BISPO JUNIOR;30;NOVO;Partido Novo;19
BOA VISTA;1;13;DÊNIS ALCANTARA DE MELO;DÊNIS ALCANTARA;30;NOVO;Partido Novo;24
BOA VISTA;5;13;DÊNIS ALCANTARA DE MELO;DÊNIS ALCANTARA;30;NOVO;Partido Novo;25
BOA VISTA;5;13;ALEXSANDRO CONCEIÇÃO CAMURÇA;ALEX MULECA;30;NOVO;Partido Novo;13
BOA VISTA;1;13;ALEXSANDRO CONCEIÇÃO CAMURÇA;ALEX MULECA;30;NOVO;Partido Novo;31
BOA VISTA;1;13;JOSÉ RONILSON BATISTA DO NASCIMENTO;RONNY MOTO TAXI;30;NOVO;Partido Novo;28
BOA VISTA;5;13;JOSÉ RONILSON BATISTA DO NASCIMENTO;RONNY MOTO TAXI;30;NOVO;Partido Novo;39
BOA VISTA;1;13;ELIZOMAR MORAES DE LIMA;ELY DE RORAIMA;30;NOVO;Partido Novo;17
BOA VISTA;5;13;ELIZOMAR MORAES DE LIMA;ELY DE RORAIMA;30;NOVO;Partido Novo;6
BOA VISTA;1;13;WEULLER JACKSON LOPES DOS PASSOS;JACKSON FALCÃO;30;NOVO;Partido Novo;193
BOA VISTA;5;13;WEULLER JACKSON LOPES DOS PASSOS;JACKSON FALCÃO;30;NOVO;Partido Novo;117
BOA VISTA;5;13;VILMARA KATIA DA SILVA MELVILLE;VILMARA MELVILLE;30;NOVO;Partido Novo;2
BOA VISTA;1;13;VILMARA KATIA DA SILVA MELVILLE;VILMARA MELVILLE;30;NOVO;Partido Novo;2
BOA VISTA;5;13;LUCIANO SOBRAL DE LIMA TRIGUEIRO;LUCIANO SOBRAL TODDYNHO;30;NOVO;Partido Novo;578
BOA VISTA;1;13;LUCIANO SOBRAL DE LIMA TRIGUEIRO;LUCIANO SOBRAL TODDYNHO;30;NOVO;Partido Novo;735
BOA VISTA;1;13;MARIA APARECIDA DE SOUZA MENDONÇA;CIDA MENDONÇA;30;NOVO;Partido Novo;9
BOA VISTA;5;13;MARIA APARECIDA DE SOUZA MENDONÇA;CIDA MENDONÇA;30;NOVO;Partido Novo;25
BOA VISTA;1;13;ADRIANO JOSÉ FREITAS ARAÚJO;PR ADRIANO;30;NOVO;Partido Novo;5
BOA VISTA;5;13;ADRIANO JOSÉ FREITAS ARAÚJO;PR ADRIANO;30;NOVO;Partido Novo;28
BOA VISTA;1;13;CHARLES BISPO DO NASCIMENTO;CHARLES BISPO;30;NOVO;Partido Novo;51
BOA VISTA;5;13;CHARLES BISPO DO NASCIMENTO;CHARLES BISPO;30;NOVO;Partido Novo;14
BOA VISTA;1;13;IVONEI DE OLIVEIRA VIEIRA;NEI OLIVEIRA;30;NOVO;Partido Novo;11
BOA VISTA;5;13;IVONEI DE OLIVEIRA VIEIRA;NEI OLIVEIRA;30;NOVO;Partido Novo;64
BOA VISTA;5;13;RONALDO ALCÂNTARA GUIMARÃES ARAÚJO;RONALDO GUIMARÃES;30;NOVO;Partido Novo;1
BOA VISTA;1;13;RONALDO ALCÂNTARA GUIMARÃES ARAÚJO;RONALDO GUIMARÃES;30;NOVO;Partido Novo;8
PACARAIMA;7;13;NOEMI ALVES FRANCO;NOEMI;11;PP;PROGRESSISTAS;3
BOA VISTA;1;13;MARCIO MAGALHÃES HORACIO;PROF MARCIO MAGALHÃES;23;CIDADANIA;Cidadania;25
BOA VISTA;5;13;MARCIO MAGALHÃES HORACIO;PROF MARCIO MAGALHÃES;23;CIDADANIA;Cidadania;100
CARACARAÍ;2;11;DIEGO PEIXOTO DE FARIAS;DIEGO FARIAS;45;PSDB;Partido da Social Democracia Brasileira;5526
ALTO ALEGRE;3;13;GENILSON FERREIRA DE SOUSA;LÉ BOI IRMÃO DO CUAMBA;10;REPUBLICANOS;REPUBLICANOS;339
ALTO ALEGRE;3;13;EVANDO SOUZA MOREIRA;EVANDO MOREIRA;10;REPUBLICANOS;REPUBLICANOS;99
ALTO ALEGRE;3;13;RONY PETERSON SILVA E SILVA;RONY PETERSON;10;REPUBLICANOS;REPUBLICANOS;167
ALTO ALEGRE;3;13;GERSON DA SILVA XIRIXANA;GERSON  XIRIXANA;10;REPUBLICANOS;REPUBLICANOS;241
ALTO ALEGRE;3;13;MARIA VERONICA DE ARAUJO;DR. VERÔNICA ARAÚJO;10;REPUBLICANOS;REPUBLICANOS;95
ALTO ALEGRE;3;13;CLAUDENICE SANTOS COELHO;NICE COELHO;10;REPUBLICANOS;REPUBLICANOS;164
BONFIM;5;13;GLEIDSON DE OLIVEIRA UCHÔA;PROFESSOR GLEIDSON UCHÔA;10;REPUBLICANOS;REPUBLICANOS;198
BONFIM;5;13;RICARDO CESAR DA SILVA;SUBTENENTE RICARDO CESAR;10;REPUBLICANOS;REPUBLICANOS;20
BONFIM;5;13;NELYERTON DE OLIVEIRA ANDRADE;NELYERTON ANDRADE;10;REPUBLICANOS;REPUBLICANOS;297
BONFIM;5;13;GLEIDSON JOSÉ NASCIMENTO DA SILVA;GLEIDSON JOSÉ;10;REPUBLICANOS;REPUBLICANOS;86
BONFIM;5;13;JEANE OLIVEIRA DAS SILVA;JEANE DO PÉ DE CHUMBO;10;REPUBLICANOS;REPUBLICANOS;55
BONFIM;5;13;ROSANETE DE ALMEIDA MELO;PROFESSORA ROSANETE;10;REPUBLICANOS;REPUBLICANOS;12
BONFIM;5;13;ELIZABETE BRAGA DE SOUZA;ENFERMEIRA BETE;10;REPUBLICANOS;REPUBLICANOS;88
BONFIM;5;13;NELSON FERNANDO MATEUS DA SILVA;NELSON FERNANDES;10;REPUBLICANOS;REPUBLICANOS;270
MUCAJAÍ;6;13;RAMSES ALMEIDA DA SILVA;RAMSES ALMEIDA;10;REPUBLICANOS;REPUBLICANOS;258
MUCAJAÍ;6;13;DENIS DERKIAN CONCEICAO SILVA;DIDECK;10;REPUBLICANOS;REPUBLICANOS;318
MUCAJAÍ;6;13;MARIA DAS GRACAS TORRES MOREIRA;GRAÇA TORRES;10;REPUBLICANOS;REPUBLICANOS;5
MUCAJAÍ;6;13;MARIA SONIA RODRIGUES DA SILVA;PROFESSORA SONIA;10;REPUBLICANOS;REPUBLICANOS;60
MUCAJAÍ;6;13;LUCIANO GOMES DE FREITAS;LUCIANO BELLA FARMA;10;REPUBLICANOS;REPUBLICANOS;224
MUCAJAÍ;6;13;LIDIANE SANTOS DE SOUZA;LIDIANE;10;REPUBLICANOS;REPUBLICANOS;138
MUCAJAÍ;6;13;NELIO FERREIRA SILVA;NÉLIO FERREIRA;10;REPUBLICANOS;REPUBLICANOS;345
MUCAJAÍ;6;13;VALTERLI MACIEL BENA;BENA DA 22;10;REPUBLICANOS;REPUBLICANOS;70
CARACARAÍ;2;13;ROSENIR ANJOS DOS SANTOS;PROFESSOR RÔ;10;REPUBLICANOS;REPUBLICANOS;94
CARACARAÍ;2;13;PEDRO PINHEIRO DA SILVA;PEDRO PINHEIRO;10;REPUBLICANOS;REPUBLICANOS;127
CARACARAÍ;2;13;JANILSON LIMA DOS SANTOS;XICO LIMA;10;REPUBLICANOS;REPUBLICANOS;279
CARACARAÍ;2;13;MARIA PRICILA SANTOS DE SOUZA;PRICILA SANTOS;10;REPUBLICANOS;REPUBLICANOS;343
CARACARAÍ;2;13;LEANDRO BASTOS SILVA;LEANDRO BASTOS;10;REPUBLICANOS;REPUBLICANOS;332
CARACARAÍ;2;13;DEMISON DE SOUZA COSTA;DIBYLAR;10;REPUBLICANOS;REPUBLICANOS;54
CARACARAÍ;2;13;JADSON DE OLIVEIRA SANTOS;JADSON DA SAÚDE;10;REPUBLICANOS;REPUBLICANOS;134
CARACARAÍ;2;13;DIEGO ARAUJO SOUSA;DIEGO SOUSA;10;REPUBLICANOS;REPUBLICANOS;302
CARACARAÍ;2;13;LUCIMAR RODRIGUES DA SILVA;LUCINHA DA INVASÃO;10;REPUBLICANOS;REPUBLICANOS;129
CANTÁ;5;13;FERNANDA SILVA CURVINA;FERNANDA CURVINA;10;REPUBLICANOS;REPUBLICANOS;289
CANTÁ;5;13;ELIZANGELA DAMASCENO PEREIRA;ELIZANGELA DAMASCENO;10;REPUBLICANOS;REPUBLICANOS;164
CANTÁ;5;13;NICOLLY PINTO SALUSTIANO BARROS;NICOLLY SALUSTIANO;10;REPUBLICANOS;REPUBLICANOS;139
CANTÁ;5;13;FERNANDO CARLOS DOS PRAZERES NETO;FERNANDO NETO DO DETRAN;10;REPUBLICANOS;REPUBLICANOS;99
BOA VISTA;1;13;JULLYERRE PABLO LIMA DA SILVA;GUARDA JULLYERRE PABLO;15;MDB;Movimento Democrático Brasileiro;1390
BOA VISTA;1;13;IRISLANE AQUINO DA SILVA;IRIS AQUINO;15;MDB;Movimento Democrático Brasileiro;224
BOA VISTA;5;13;IRISLANE AQUINO DA SILVA;IRIS AQUINO;15;MDB;Movimento Democrático Brasileiro;226
BOA VISTA;5;13;CLEIA COSTA DE ANDRADE;CLEIA PIT BULL;15;MDB;Movimento Democrático Brasileiro;11
BOA VISTA;1;13;CLEIA COSTA DE ANDRADE;CLEIA PIT BULL;15;MDB;Movimento Democrático Brasileiro;39
BOA VISTA;5;13;DÉLIO DE OLIVEIRA TUPINAMBÁ JUNIOR;DÉLIO TUPINAMBÁ;15;MDB;Movimento Democrático Brasileiro;21
BOA VISTA;1;13;DÉLIO DE OLIVEIRA TUPINAMBÁ JUNIOR;DÉLIO TUPINAMBÁ;15;MDB;Movimento Democrático Brasileiro;84
BOA VISTA;5;13;ILDERSON PEREIRA SILVA;DR ILDERSON;15;MDB;Movimento Democrático Brasileiro;851
BOA VISTA;1;13;ILDERSON PEREIRA SILVA;DR ILDERSON;15;MDB;Movimento Democrático Brasileiro;1297
BOA VISTA;1;13;KATIA DE ALMEIDA RODRIGUÉS;KATIA DO POVÃO;15;MDB;Movimento Democrático Brasileiro;1
BOA VISTA;5;13;KATIA DE ALMEIDA RODRIGUÉS;KATIA DO POVÃO;15;MDB;Movimento Democrático Brasileiro;20
BOA VISTA;1;13;DIONES GUERREIRO RAMOS;AMANSA CORNO;15;MDB;Movimento Democrático Brasileiro;109
BOA VISTA;5;13;DIONES GUERREIRO RAMOS;AMANSA CORNO;15;MDB;Movimento Democrático Brasileiro;135
BOA VISTA;1;13;RANIEL DA SILVA SOUSA;RANIEL SOUSA;15;MDB;Movimento Democrático Brasileiro;142
BOA VISTA;5;13;RANIEL DA SILVA SOUSA;RANIEL SOUSA;15;MDB;Movimento Democrático Brasileiro;281
BOA VISTA;1;13;NOÉLIA ALVES DA SILVA;NOÉLIA ALVES;15;MDB;Movimento Democrático Brasileiro;810
BOA VISTA;5;13;NOÉLIA ALVES DA SILVA;NOÉLIA ALVES;15;MDB;Movimento Democrático Brasileiro;374
BONFIM;5;13;SORAIA DA SILVA GOMES;SOL;70;AVANTE;AVANTE;11
BONFIM;5;13;FRANCISCO DA SILVA MONTEIRO;PROFESSOR CHIQUINHO;70;AVANTE;AVANTE;234
BONFIM;5;13;ALVICIO FILGUEIRA PORTELA;DR ALVICIO;70;AVANTE;AVANTE;215
BONFIM;5;13;YORDÂNIA MACEDO DE OLIVEIRA;DANY BONFIM;70;AVANTE;AVANTE;18
BONFIM;5;13;PAULA ALICE NASCIMENTO;PAULA NASCIMENTO;70;AVANTE;AVANTE;23
BONFIM;5;13;JAIME DA SILVA GOMES;JAIME GOMES;70;AVANTE;AVANTE;250
BONFIM;5;13;EVILENE DA SILVA;PROF. EVILENE;70;AVANTE;AVANTE;189
SÃO JOÃO DA BALIZA;4;13;OSÉIAS BRANDT DE OLIVEIRA;OSÉIAS BRANDT;11;PP;PROGRESSISTAS;220
UIRAMUTÃ;7;11;BENÍSIO ROBERTO DE SOUZA;TUXAUA BENÍSIO;18;REDE;Rede Sustentabilidade;4214
PACARAIMA;7;11;WALDERI D AVILA SAMPAIO;WALDERI D AVILA;11;PP;PROGRESSISTAS;3573
SÃO JOÃO DA BALIZA;4;11;LUIZA MAURA DE FARIA OLIVEIRA;LUIZA MAURA;11;PP;PROGRESSISTAS;3852
CARACARAÍ;2;11;DIANIERY DE SOUZA COELHO;DIANE COELHO;11;PP;PROGRESSISTAS;5943
SÃO LUIZ;4;11;ELIAS BESCHORNER DA SILVA;CHICÃO;11;PP;PROGRESSISTAS;3064
NORMANDIA;5;11;WENSTON PAULINO BERTO RAPOSO;DR RAPOSO;11;PP;PROGRESSISTAS;5036
AMAJARI;7;11;NÚBIA COSTA LIMA;NUBIA LIMA;11;PP;PROGRESSISTAS;3127
CANTÁ;5;11;ANDRE LUIS COSTA DE CASTRO;ANDRE CASTRO;11;PP;PROGRESSISTAS;7433
BOA VISTA;1;13;LEANDRO MELO COELHO;LEANDRO MACAU;20;PODE;Podemos;175
BOA VISTA;5;13;LEANDRO MELO COELHO;LEANDRO MACAU;20;PODE;Podemos;63
BOA VISTA;1;13;RAYANNE GRAZIELLE FERREIRA DOS SANTOS;RAYANNE GRAZIELLE;20;PODE;Podemos;130
BOA VISTA;5;13;RAYANNE GRAZIELLE FERREIRA DOS SANTOS;RAYANNE GRAZIELLE;20;PODE;Podemos;122
BOA VISTA;5;13;ANA KARINE DE ARAUJO MELO;KARINE MELO;20;PODE;Podemos;11
BOA VISTA;1;13;ANA KARINE DE ARAUJO MELO;KARINE MELO;20;PODE;Podemos;58
BOA VISTA;5;13;WALLYSON FERNANDES LIMA CABRAL;ZOI FERNANDES;20;PODE;Podemos;520
BOA VISTA;1;13;WALLYSON FERNANDES LIMA CABRAL;ZOI FERNANDES;20;PODE;Podemos;526
BOA VISTA;1;13;EPITACIO PESSOA DE MORAIS;EPITACIO PESSOA;20;PODE;Podemos;201
BOA VISTA;5;13;EPITACIO PESSOA DE MORAIS;EPITACIO PESSOA;20;PODE;Podemos;172
BOA VISTA;5;13;BENONES FERREIRA DA SILVA;BENONES FERREIRA;20;PODE;Podemos;207
BOA VISTA;1;13;BENONES FERREIRA DA SILVA;BENONES FERREIRA;20;PODE;Podemos;367
BOA VISTA;1;13;ALAN SOUSA ANDRADE;ALAN DO POVÃO;20;PODE;Podemos;257
BOA VISTA;5;13;ALAN SOUSA ANDRADE;ALAN DO POVÃO;20;PODE;Podemos;373
BOA VISTA;1;13;ANTONIO ORESTE DE AGUIAR;ORESTE AGUIAR;20;PODE;Podemos;776
BOA VISTA;5;13;ANTONIO ORESTE DE AGUIAR;ORESTE AGUIAR;20;PODE;Podemos;1105
BOA VISTA;5;13;JOSE FRANCISCO DA SILVA;CHICÃO;20;PODE;Podemos;46
BOA VISTA;1;13;JOSE FRANCISCO DA SILVA;CHICÃO;20;PODE;Podemos;33
BOA VISTA;1;13;PAULO CARPEJANE ALVES FERREIRA;PAULINHO DO RANCHO;20;PODE;Podemos;208
BOA VISTA;5;13;PAULO CARPEJANE ALVES FERREIRA;PAULINHO DO RANCHO;20;PODE;Podemos;133
SÃO JOÃO DA BALIZA;4;13;GENIALDO GOMES COSTA;GENIALDO NEGUINHO DA MODERNA;20;PODE;Podemos;32
SÃO JOÃO DA BALIZA;4;13;ANTONIO DOS SANTOS DE FREITAS MOREIRA;ANTÔNIO FILHO;20;PODE;Podemos;82
SÃO JOÃO DA BALIZA;4;13;CLAUDIR JOSÉ KRUTLI;CLAUDIR KRUTLI;20;PODE;Podemos;134
SÃO JOÃO DA BALIZA;4;13;PAULO CESAR BATISTA DE SOUZA;PAULO CESAR;20;PODE;Podemos;80
SÃO JOÃO DA BALIZA;4;13;IONE NEVES CUNHA;IONE BRASIL;20;PODE;Podemos;65
SÃO JOÃO DA BALIZA;4;13;WESLEY DE OLIVEIRA SEVERO;WESLEY SEVERO;20;PODE;Podemos;100
SÃO JOÃO DA BALIZA;4;13;LEGNA HONORATO DE PAULA;PAULA HONORATO;20;PODE;Podemos;46
SÃO JOÃO DA BALIZA;4;13;MELQUIZEDEQUE DA CONCEIÇÃO;MELQUI ELETRICISTA;20;PODE;Podemos;86
SÃO JOÃO DA BALIZA;4;13;SUELI REIS DA CRUZ;SUELI REIS;20;PODE;Podemos;3
UIRAMUTÃ;7;13;ANNY SABRINA ALENCAR DA SILVA;ANNY SABRINA ;15;MDB;Movimento Democrático Brasileiro;1
UIRAMUTÃ;7;13;JOÃO PEREIRA BARBOSA;TUXAUA JOAO ;15;MDB;Movimento Democrático Brasileiro;13
UIRAMUTÃ;7;13;KARLICIA PEREIRA DA SILVA;KARLA SILVA;15;MDB;Movimento Democrático Brasileiro;4
UIRAMUTÃ;7;13;ESDRA MOREIRA CUNHA;NUBIA LIMA;15;MDB;Movimento Democrático Brasileiro;198
UIRAMUTÃ;7;13;JAIME CARDOSO FLORENCIO DE ALENCAR FILHO;JAIME ENFERMEIRO ;15;MDB;Movimento Democrático Brasileiro;4
UIRAMUTÃ;7;13;SEBASTIAO RODRIGUES DA SILVA;SILVA;15;MDB;Movimento Democrático Brasileiro;1
UIRAMUTÃ;7;13;DANIEL PEREIRA SILVA;DANIEL;15;MDB;Movimento Democrático Brasileiro;12
BONFIM;5;13;JOSÉ RODRIGO PEREIRA DOS SANTOS;TUXAUA RODRIGO;15;MDB;Movimento Democrático Brasileiro;146
BONFIM;5;13;VALDEREY PINTO BARRETO;VALDEREY MANDI;15;MDB;Movimento Democrático Brasileiro;14
BONFIM;5;13;LUANA NATASHA DA SILVA LAMAZON;LUANA LAMAZON;15;MDB;Movimento Democrático Brasileiro;31
BONFIM;5;13;GIVANILDO MENDES VERAS;GIL VERAS;15;MDB;Movimento Democrático Brasileiro;279
BONFIM;5;13;IDERIO MAGALHAES BARBOSA;IDÉRIO MAGALHAES;15;MDB;Movimento Democrático Brasileiro;11
BONFIM;5;13;DAVI COELHO SILVA;COELHO CREDIÁRIO;15;MDB;Movimento Democrático Brasileiro;22
BONFIM;5;13;ELINETE JANUARIO CARLOS;ELIENETE CARLOS;15;MDB;Movimento Democrático Brasileiro;13
BONFIM;5;13;JOSILENE UCHOA DA SILVA;JOSA DO NONATINHO;15;MDB;Movimento Democrático Brasileiro;10
NORMANDIA;5;13;KARLA ADRIANA DA SILVA BARBOSA;PROF KARLA BARBOSA;12;PDT;Partido Democrático Trabalhista;18
NORMANDIA;5;13;WERLLEN ALMEIDA MELVILLE;TICO DO SAMU;12;PDT;Partido Democrático Trabalhista;17
NORMANDIA;5;13;ONESIMO SILVA DE OLIVEIRA FILHO;JUNIOR KARAKU;12;PDT;Partido Democrático Trabalhista;59
NORMANDIA;5;13;JOSÉ MILTON MIGUEL GALÉ;PROF GALÉ;12;PDT;Partido Democrático Trabalhista;47
NORMANDIA;5;13;ADIB ROMERO ROSAS VIEIRA;ROMERO ROSAS;12;PDT;Partido Democrático Trabalhista;222
NORMANDIA;5;13;YANANETS MADURO DE SOUZA;YANA MAÚ;12;PDT;Partido Democrático Trabalhista;27
NORMANDIA;5;13;PAULO CESAR FIDELIS PAULINO;PAULO CÉSAR PAULINO;12;PDT;Partido Democrático Trabalhista;68
RORAINÓPOLIS;8;13;CLAUDIA DE SOUZA GUEDES;CLAUDIA BORGES;28;PRTB;Partido Renovador Trabalhista Brasileiro;15
RORAINÓPOLIS;8;13;ABEILTON DE LIMA SILVA;TINHO DE MARTINS PEREIRA;28;PRTB;Partido Renovador Trabalhista Brasileiro;196
RORAINÓPOLIS;8;13;ANTÔNIA DA SILVA OLIVEIRA CHAVES;TOINHA;28;PRTB;Partido Renovador Trabalhista Brasileiro;53
RORAINÓPOLIS;8;13;MARIA LUIZA ARCANJO MIRANDA;LUIZA MIRANDA;28;PRTB;Partido Renovador Trabalhista Brasileiro;90
RORAINÓPOLIS;8;13;CLAYSON BATISTA OLIVEIRA;CLAYSON BATISTA;28;PRTB;Partido Renovador Trabalhista Brasileiro;239
RORAINÓPOLIS;8;13;ADEMAR MORAIS DA COSTA FILHO;PROFESSOR ADEMAR;28;PRTB;Partido Renovador Trabalhista Brasileiro;21
RORAINÓPOLIS;8;13;CHARLENE RODRIGUES FERREIRA;CHARLENE RODRIGUES;28;PRTB;Partido Renovador Trabalhista Brasileiro;1
RORAINÓPOLIS;8;13;JURANDI BEZERRA DE OLIVEIRA;JURANDI DA SAÚDE;28;PRTB;Partido Renovador Trabalhista Brasileiro;202
RORAINÓPOLIS;8;13;RUBENILDO OLIVEIRA DOS SANTOS;KETO DO EQUADOR;28;PRTB;Partido Renovador Trabalhista Brasileiro;40
RORAINÓPOLIS;8;13;ANTÔNIO TORRES DA COSTA;NEGUINHO DO SOM;28;PRTB;Partido Renovador Trabalhista Brasileiro;23
RORAINÓPOLIS;8;13;ALDEMIR BARROS BARRETO;PROFESSOR KALANGO;28;PRTB;Partido Renovador Trabalhista Brasileiro;48
RORAINÓPOLIS;8;13;ANTONIO REGINALDO DE ARAÚJO;CABANO;28;PRTB;Partido Renovador Trabalhista Brasileiro;241
RORAINÓPOLIS;8;13;RAIMUNDA HENRIQUE DO NASCIMENTO;PROFESSORA BONECA DO EQUADOR;28;PRTB;Partido Renovador Trabalhista Brasileiro;69
CARACARAÍ;2;11;ANTÔNIO DA COSTA REIS;ANTÔNIO REIS;15;MDB;Movimento Democrático Brasileiro;510
SÃO LUIZ;4;13;ILVANICIO FILHO ALENCAR DA SILVA;IVANILSON ALENCAR;11;PP;PROGRESSISTAS;236
SÃO LUIZ;4;13;ELEXANDRO MENDES;NEGUINHO;11;PP;PROGRESSISTAS;208
SÃO LUIZ;4;13;HELIDA DE CARVALHO BEZERRA;HELIDA DE CARVALHO;11;PP;PROGRESSISTAS;10
RORAINÓPOLIS;8;13;AURIANE ANDRADE SOUSA;AURIANE;11;PP;PROGRESSISTAS;22
RORAINÓPOLIS;8;13;ADRIANO SOUSA DA SILVA;ADRIANO DVD;11;PP;PROGRESSISTAS;55
RORAINÓPOLIS;8;13;FRANCISCO DE ASSIS MACHADO NETO;JOBINHA DO MARTINS PEREIRA;11;PP;PROGRESSISTAS;163
RORAINÓPOLIS;8;13;ANTONIO CARLOS ALENCAR PEREIRA;CARLOS DA ABC;11;PP;PROGRESSISTAS;156
RORAINÓPOLIS;8;13;LUCAS ABREU DE LIMA;LUCAS DA SHOW DE BOLA;11;PP;PROGRESSISTAS;28
RORAINÓPOLIS;8;13;ADNA ALVES PINTO;ADNA ALVES;11;PP;PROGRESSISTAS;268
RORAINÓPOLIS;8;13;DANIEL CHAVES SILVA;TUCA CHAVES;11;PP;PROGRESSISTAS;141
RORAINÓPOLIS;8;13;JESSEFAN MELVILLE PEIXOTO;JESSÉ;11;PP;PROGRESSISTAS;280
RORAINÓPOLIS;8;13;JANETE DE FREITAS OLSEN OLIVEIRA;JANETE OLSEN;11;PP;PROGRESSISTAS;28
RORAINÓPOLIS;8;13;PRISCILA RAMOS DE OLIVEIRA PINTO;PROFESSORA PRISCILA;11;PP;PROGRESSISTAS;291
RORAINÓPOLIS;8;13;ELIELDO ARANHA DA SILVA;ELIELDO ARANHA;11;PP;PROGRESSISTAS;140
RORAINÓPOLIS;8;13;FRANCISCO SANTOS MORAES;FRANCISCO MORAES;11;PP;PROGRESSISTAS;54
NORMANDIA;5;13;WELLINGTON DA SILVA PEREIRA;WELLINGTON DO COQUEIRINHO;11;PP;PROGRESSISTAS;146
NORMANDIA;5;13;MIELE NAPOLEAO RAPOSO;PROFESSOR MIELE NAPOLEÃO;11;PP;PROGRESSISTAS;193
PACARAIMA;7;13;JOSÉ ARLINDO LIMA BEZERRA;ZÉ ARLINDO;11;PP;PROGRESSISTAS;23
PACARAIMA;7;13;CÍNTIA MARCELLE SILVA COSTA;MARCELE DA MIÚDA;11;PP;PROGRESSISTAS;99
PACARAIMA;7;13;SANDOVAL PINTO FLORES;TUXAUA SANDOVAL;11;PP;PROGRESSISTAS;134
PACARAIMA;7;13;MARINETE FLORES MARQUES;MARI FLORES;11;PP;PROGRESSISTAS;13
MUCAJAÍ;6;13;FRANCISCO FELICIANO DA CONCEIÇÃO;DR FELICIANO;77;SOLIDARIEDADE;Solidariedade;282
MUCAJAÍ;6;13;ANTONIA DO NASCIMENTO BEZERRA;TOINHA DA AGRICULTURA FAMILIAR;77;SOLIDARIEDADE;Solidariedade;78
MUCAJAÍ;6;13;FRANKMAR LIMA TEIXEIRA;FRANKMAR LIMA;77;SOLIDARIEDADE;Solidariedade;73
